id,popularity,title,vote_average,budget,imdb_id,origin_country,production_companies,revenue,runtime,Year,Genre,Director,Country,Ratings,seriesID
10009,71.728,Irmão Urso,7.269,128000000,tt0328880,['US'],"[{'id': 171656, 'logo_path': '/4UBohOtIr9DtxylH48Qsg6aDow6.png', 'name': 'Walt Disney Feature Animation', 'origin_country': 'US'}]",250397798,85,2003,"Animation, Adventure, Comedy","Aaron Blaise, Robert Walker","United States, Japan","[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",
273477,71.613,Como Sobreviver a um Ataque Zumbi,6.531,15000000,tt1727776,['US'],"[{'id': 8000, 'logo_path': '/f8NwLg72BByt3eav7lX1lcJfe60.png', 'name': 'Broken Road Productions', 'origin_country': 'US'}, {'id': 69656, 'logo_path': None, 'name': 'Brucks Entertainment', 'origin_country': ''}, {'id': 5698, 'logo_path': '/meGyUgXybl2X0uJlnvaAWSwVZvt.png', 'name': 'Oops Doughnuts Productions', 'origin_country': 'US'}]",14900000,92,2015,"Action, Comedy, Horror",Christopher Landon,United States,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",
172760,71.464,特區愛奴,5.1,0,tt0105551,['HK'],[],0,91,1992,"Comedy, Crime, Drama",Chi-Kin Yeung,Hong Kong,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]",
10494,71.464,Perfect Blue,8.308,830000,tt0156887,['JP'],"[{'id': 3464, 'logo_path': '/9k0nr75nwnNeT2MHerf1OXJN0hj.png', 'name': 'Madhouse', 'origin_country': 'JP'}, {'id': 185544, 'logo_path': None, 'name': 'Rex Entertainment', 'origin_country': 'JP'}, {'id': 201821, 'logo_path': None, 'name': 'Kotobuki Seihan Printing', 'origin_country': ''}, {'id': 4868, 'logo_path': '/3ExeT4zGXBFU7ei1crOvuzKnc1z.png', 'name': 'Asahi Broadcasting Corporation', 'origin_country': 'JP'}, {'id': 201822, 'logo_path': None, 'name': 'Fangs Co.', 'origin_country': ''}]",112536,85,1997,"Animation, Crime, Drama",Satoshi Kon,Japan,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",
205596,71.434,O Jogo da Imitação,8.001,14000000,tt2084970,['US'],"[{'id': 38145, 'logo_path': None, 'name': 'Bristol Automotive', 'origin_country': 'US'}, {'id': 22146, 'logo_path': '/jPBtpMh0AUFqf9yfOJXer9d5Rei.png', 'name': 'Black Bear Pictures', 'origin_country': 'US'}, {'id': 7493, 'logo_path': '/fHitYiGUCkRafgt6VPYQlXWLkdp.png', 'name': 'FilmNation Entertainment', 'origin_country': 'US'}]",233600000,113,2014,"Biography, Drama, Thriller",Morten Tyldum,United States,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",
140300,71.338,Kung Fu Panda 3,6.913,145000000,tt2267968,['US'],"[{'id': 521, 'logo_path': '/kP7t6RwGz2AvvTkvnI1uteEwHet.png', 'name': 'DreamWorks Animation', 'origin_country': 'US'}, {'id': 14714, 'logo_path': '/dSHaVKtBCpMU5VP9wMbTkqov62i.png', 'name': 'China Film Group Corporation', 'origin_country': 'CN'}, {'id': 76266, 'logo_path': '/iWn5yo47iLurqotd3EfkAROdtxr.png', 'name': 'Oriental DreamWorks', 'origin_country': 'CN'}, {'id': 214902, 'logo_path': None, 'name': 'Zhong Ming You Ying Film', 'origin_country': 'CN'}]",521170825,95,2016,"Animation, Action, Adventure","Alessandro Carloni, Jennifer Yuh Nelson","United States, China","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",
284052,71.316,Doutor Estranho,7.424,180000000,tt1211837,['US'],"[{'id': 420, 'logo_path': '/hUzeosd33nzE5MCNsZxCGEKTXaQ.png', 'name': 'Marvel Studios', 'origin_country': 'US'}]",676343174,115,2016,"Action, Adventure, Fantasy",Scott Derrickson,United States,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",
254128,71.273,Terremoto: A Falha de San Andreas,6.243,110000000,tt2126355,"['AU', 'CA', 'US']","[{'id': 12, 'logo_path': '/2ycs64eqV5rqKYHyQK0GVoKGvfX.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 79, 'logo_path': '/at4uYdwAAgNRKhZuuFX8ShKSybw.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 34081, 'logo_path': None, 'name': 'Flynn Picture Company', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]",473990832,114,2015,"Action, Adventure, Thriller",Brad Peyton,United States,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",
11770,71.213,Kung Fu Futebol Clube,7.119,10000005,tt0286112,['HK'],"[{'id': 3477, 'logo_path': None, 'name': 'Star Overseas', 'origin_country': 'HK'}, {'id': 20543, 'logo_path': None, 'name': 'Universe Entertainment', 'origin_country': 'HK'}]",42776760,112,2001,"Action, Comedy, Fantasy",Stephen Chow,"Hong Kong, China","[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",
135348,71.191,Tabu,5.0,0,tt0076792,['SE'],"[{'id': 17645, 'logo_path': None, 'name': 'Stockholm Film', 'origin_country': 'SE'}, {'id': 1763, 'logo_path': '/mpT9ipd8lt4qMYzdnV8SN7VJdnA.png', 'name': 'Europa Film', 'origin_country': 'SE'}, {'id': 96696, 'logo_path': None, 'name': 'Vilgot Sjöman Film', 'origin_country': ''}]",0,115,1977,Drama,Vilgot Sjöman,Sweden,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]",
637649,71.099,Infiltrado,7.635,40000000,tt11083552,"['GB', 'US']","[{'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}, {'id': 2900, 'logo_path': None, 'name': 'Toff Guy Films', 'origin_country': 'GB'}, {'id': 175813, 'logo_path': None, 'name': 'Flic Films', 'origin_country': 'GB'}, {'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]",103966489,119,2021,"Action, Crime, Thriller",Guy Ritchie,"United Kingdom, United States","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",
436270,71.064,Adão Negro,6.922,200000000,tt6443346,['US'],"[{'id': 12, 'logo_path': '/2ycs64eqV5rqKYHyQK0GVoKGvfX.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 34081, 'logo_path': None, 'name': 'Flynn Picture Company', 'origin_country': 'US'}, {'id': 128064, 'logo_path': '/13F3Jf7EFAcREU0xzZqJnVnyGXu.png', 'name': 'DC Films', 'origin_country': 'US'}, {'id': 73669, 'logo_path': '/9JmgzVUNvUN5KhZjmiVHEzPtFCc.png', 'name': 'Seven Bucks Productions', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]",393452111,125,2022,"Action, Adventure, Fantasy",Jaume Collet-Serra,"United States, Canada, New Zealand, Hungary","[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",
131631,71.023,Jogos Vorazes: A Esperança - Parte 1,6.809,125000000,tt1951265,['US'],"[{'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}, {'id': 5420, 'logo_path': '/dlW4Kh5dNieKNURnymsu57y6fMf.png', 'name': 'Color Force', 'origin_country': 'US'}]",755356711,123,2014,"Action, Adventure, Sci-Fi",Francis Lawrence,"United States, Canada, France","[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",
758679,70.987,Instinto Materno,6.956,0,tt13397574,['US'],"[{'id': 83210, 'logo_path': '/5aYKTLP4Kw75wOZ9AHIFc1HpkN0.png', 'name': 'Freckle Films', 'origin_country': 'US'}, {'id': 138743, 'logo_path': '/abFJGmtPFs6Bq5cBavmrnXDcpf8.png', 'name': 'Anton', 'origin_country': 'GB'}, {'id': 54634, 'logo_path': None, 'name': 'Mosaic', 'origin_country': 'US'}, {'id': 3040, 'logo_path': '/aZww3B7RCFAMV1qrDZDrdeB8qcI.png', 'name': 'Versus Production', 'origin_country': 'BE'}]",2681023,94,2024,"Drama, Thriller",Benoît Delhomme,"United States, Belgium, France, United Kingdom","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}]",
1573,70.981,Duro de Matar 2,6.949,70000000,tt0099423,['US'],"[{'id': 1073, 'logo_path': None, 'name': 'Gordon Company', 'origin_country': 'US'}, {'id': 1885, 'logo_path': '/xlvoOZr4s1PygosrwZyolIFe5xs.png', 'name': 'Silver Pictures', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]",240031094,124,1990,"Action, Thriller",Renny Harlin,United States,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",
1167366,70.892,Uranus 2324,6.231,0,tt28766949,['TH'],"[{'id': 206637, 'logo_path': None, 'name': 'VelCurve Studio', 'origin_country': 'TH'}]",0,148,2024,"Drama, Romance, Sci-Fi",Thanadol Nualsuth,Thailand,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]",
1151534,70.725,Destinos à Deriva,7.425,0,tt15789472,['ES'],"[{'id': 204005, 'logo_path': None, 'name': 'Rock & Ruz', 'origin_country': 'ES'}]",0,109,2023,"Drama, Thriller",Albert Pintó,Spain,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",
807,70.465,Seven: Os Sete Crimes Capitais,8.375,33000000,tt0114369,['US'],"[{'id': 12, 'logo_path': '/2ycs64eqV5rqKYHyQK0GVoKGvfX.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 4286, 'logo_path': None, 'name': 'Juno Pix', 'origin_country': ''}, {'id': 65393, 'logo_path': None, 'name': 'Cecchi Gori Pictures', 'origin_country': 'IT'}]",327311859,127,1995,"Crime, Drama, Mystery",David Fincher,United States,"[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",
985939,70.406,A Queda,7.195,3000000,tt15325794,['US'],"[{'id': 155758, 'logo_path': '/iZi0zd9ijrcWR9zlEUUthG8d600.png', 'name': 'Tea Shop Productions', 'origin_country': 'GB'}, {'id': 125401, 'logo_path': '/zqK2m6vgqAOVyKCGWHkEpqf3GeE.png', 'name': 'BuzzFeed Studios', 'origin_country': 'US'}, {'id': 154063, 'logo_path': '/r4anaxYa8OL5KaUbU35VkrIe88L.png', 'name': 'Capstone Pictures', 'origin_country': 'US'}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}]",17363261,107,2022,"Action, Thriller",Scott Mann,"United Kingdom, United States","[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",
1294933,70.393,Mi Gallo,5.0,0,tt22177922,['MX'],"[{'id': 229732, 'logo_path': None, 'name': 'Rog Films (MX)', 'origin_country': ''}]",0,0,2024,Drama,Miguel Molleda,Mexico,[],
11970,70.38,Hércules,7.506,85000000,tt0119282,['US'],"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 171656, 'logo_path': '/4UBohOtIr9DtxylH48Qsg6aDow6.png', 'name': 'Walt Disney Feature Animation', 'origin_country': 'US'}]",252712101,93,1997,"Animation, Action, Adventure","Ron Clements, John Musker",United States,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",
784651,70.336,Pilotos de Combate,5.902,30069500,tt13818368,['IN'],"[{'id': 147147, 'logo_path': None, 'name': 'Marflix Pictures', 'origin_country': 'IN'}, {'id': 6808, 'logo_path': '/xa1Yz7B5eRC2F9oHA6mDn8NE6ci.png', 'name': 'Viacom18 Studios', 'origin_country': 'IN'}, {'id': 15357, 'logo_path': '/uvaRT02pY9U8qLH8a9WwwAroDqr.png', 'name': 'Prime Focus', 'origin_country': 'IN'}]",43160558,167,2024,"Action, Drama",Siddharth Anand,India,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}]",
937249,70.304,57 Segundos,6.134,0,tt18083578,['US'],"[{'id': 189103, 'logo_path': '/hu0qcD4k7kfWpdAewqmJSUyZPa7.png', 'name': 'Ashland Hill Media Finance', 'origin_country': 'US'}, {'id': 176331, 'logo_path': None, 'name': 'BGG Capital', 'origin_country': 'US'}, {'id': 12029, 'logo_path': '/8PAf5K4VVI6xO9SjB7bxLtpi4xH.png', 'name': 'Curmudgeon Films', 'origin_country': 'US'}, {'id': 185127, 'logo_path': '/lD5UjvX5MsbIwbZJvdC5aee1nwm.png', 'name': 'The Avenue Entertainment', 'origin_country': 'US'}, {'id': 194918, 'logo_path': '/pzsC9ZzbRjHaBES0GH8n2dgtCZk.png', 'name': 'R.U. Robot Studios', 'origin_country': 'CZ'}, {'id': 76991, 'logo_path': '/pQjdvbv4y9yuIDSHDEHc9ijJKaS.png', 'name': 'Highland Film Group', 'origin_country': 'US'}, {'id': 906, 'logo_path': '/3nTeqjFy3El5hHQvvyLn6HFz5M4.png', 'name': 'Revelations Entertainment', 'origin_country': 'US'}]",0,99,2023,"Sci-Fi, Thriller",Rusty Cundieff,United States,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}]",
1125311,70.254,Imaginário: Brinquedo Diabólico,6.109,13000000,tt26658104,['US'],"[{'id': 3172, 'logo_path': '/rzKluDcRkIwHZK2pHsiT667A2Kw.png', 'name': 'Blumhouse Productions', 'origin_country': 'US'}, {'id': 172892, 'logo_path': None, 'name': 'Tower of Babble Entertainment', 'origin_country': ''}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}]",39010693,104,2024,"Horror, Mystery, Thriller",Jeff Wadlow,United States,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}]",
4935,85.411,O Castelo Animado,8.404,24000000,tt0347149,['JP'],"[{'id': 10342, 'logo_path': '/eS79pslnoKbWg7t3PMA9ayl0bGs.png', 'name': 'Studio Ghibli', 'origin_country': 'JP'}, {'id': 2752, 'logo_path': '/qEGEoCAV9FWAuohymR5I0vjJMgM.png', 'name': 'dentsu Music And Entertainment', 'origin_country': 'JP'}, {'id': 11847, 'logo_path': '/rZP0I1p3hZNUMNFPHUSal6rWThQ.png', 'name': 'Mitsubishi', 'origin_country': 'JP'}, {'id': 6755, 'logo_path': '/c0ENH8QeZLvCACpzCpwvYMy2SDr.png', 'name': 'Nippon Television Network Corporation', 'origin_country': 'JP'}, {'id': 1780, 'logo_path': '/jdnvUiU7I3Uf2ig0VZNNjf0ORRL.png', 'name': 'TFC', 'origin_country': 'JP'}, {'id': 1779, 'logo_path': '/41nGzTdCnORYZIZzaGZtfsBwQCl.png', 'name': 'Tokuma Shoten', 'origin_country': 'JP'}, {'id': 12518, 'logo_path': '/qJZAVb8vx6qFLQJ6cunRkVUJVdB.png', 'name': 'd-rights', 'origin_country': 'JP'}]",236049757,120,2004,"Animation, Adventure, Family",Hayao Miyazaki,"Japan, United States","[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",
337404,74.661,Cruella,8.014,200000000,tt3228774,['US'],"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 3538, 'logo_path': None, 'name': 'Gunn Films', 'origin_country': 'US'}, {'id': 2527, 'logo_path': '/osO7TGmlRMistSQ5JZusPhbKUHk.png', 'name': 'Marc Platt Productions', 'origin_country': 'US'}]",233503234,134,2021,"Adventure, Comedy, Crime",Craig Gillespie,"United States, United Kingdom, Canada, Ireland","[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",
467244,78.964,Zona de Interesse,7.139,15000000,tt7160372,['US'],"[{'id': 41077, 'logo_path': '/1ZXsGaFPgrgS6ZZGS37AqD5uU12.png', 'name': 'A24', 'origin_country': 'US'}, {'id': 6705, 'logo_path': '/e8EXNSfwr5E9d3TR8dHKbQnQK4W.png', 'name': 'Film4 Productions', 'origin_country': 'GB'}, {'id': 103376, 'logo_path': '/zAyfGEx1LJOkwNTrHugnWHzLRE.png', 'name': 'Access Entertainment', 'origin_country': 'US'}, {'id': 27543, 'logo_path': None, 'name': 'JW Films', 'origin_country': 'US'}, {'id': 113962, 'logo_path': None, 'name': 'Extreme Emotions', 'origin_country': 'PL'}]",48975567,105,2023,"Drama, History, War",Jonathan Glazer,"United Kingdom, Poland, United States","[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '98/100'}]",
726139,83.529,Project Silence,6.065,14750000,tt25808194,['KR'],"[{'id': 147142, 'logo_path': '/2PLXkCFStjT8Quq3DeDj9dVbM5j.png', 'name': 'Blaad Studios', 'origin_country': 'KR'}, {'id': 128404, 'logo_path': '/dP3usmr6di1jMPH738rvbxdkmSQ.png', 'name': 'CJ ENM', 'origin_country': 'KR'}, {'id': 199265, 'logo_path': '/mv2yDqAgT1ea1eTXZMDr89zX95M.png', 'name': 'CJ ENM Studios', 'origin_country': 'KR'}, {'id': 7036, 'logo_path': '/javbyY0ZCvlFJtly3tpZqf2NwLX.png', 'name': 'CJ Entertainment', 'origin_country': 'KR'}]",0,96,2023,"Action, Horror, Sci-Fi",Tae-gon Kim,South Korea,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",
458723,43.541,Nós,6.971,20000000,tt6857112,['US'],"[{'id': 88934, 'logo_path': '/5Be96V9WXa7jJInSDPqDOqMBA0o.png', 'name': 'Monkeypaw Productions', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 3172, 'logo_path': '/rzKluDcRkIwHZK2pHsiT667A2Kw.png', 'name': 'Blumhouse Productions', 'origin_country': 'US'}, {'id': 72725, 'logo_path': '/gflhJ4lNROXuYMeN4giNrVQvtDw.png', 'name': 'QC Entertainment', 'origin_country': 'US'}, {'id': 214539, 'logo_path': '/7gLb5n9flgH3aGn28Q0jNtPhlwx.png', 'name': 'Perfect World Pictures', 'origin_country': 'US'}]",256067149,120,2019,"Horror, Mystery, Thriller",Jordan Peele,"United States, China, Japan","[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",
1027535,62.516,Slasher,6.5,0,tt21158854,['ES'],"[{'id': 182870, 'logo_path': None, 'name': 'cinemawings', 'origin_country': 'ES'}]",0,102,2023,Horror,Alberto Armas Díaz,Spain,[],
978592,63.257,A  Teia,7.245,0,tt8542964,"['AU', 'US']","[{'id': 110723, 'logo_path': '/27Od860h9Xc7gDS3Pph6yRlUyBI.png', 'name': 'Nickel City Pictures', 'origin_country': 'US'}, {'id': 88277, 'logo_path': '/qrYIo8nWDg4sBdvYhoXn9hSyHPH.png', 'name': 'New Leaf Literary & Media', 'origin_country': 'US'}, {'id': 76991, 'logo_path': '/pQjdvbv4y9yuIDSHDEHc9ijJKaS.png', 'name': 'Highland Film Group', 'origin_country': 'US'}, {'id': 219277, 'logo_path': None, 'name': 'G2 Dispatch', 'origin_country': 'US'}, {'id': 219278, 'logo_path': None, 'name': 'Gala Media Capital', 'origin_country': 'US'}, {'id': 202232, 'logo_path': None, 'name': 'JaiD7 Pictures', 'origin_country': 'US'}]",0,112,2024,"Crime, Mystery, Thriller",Adam Cooper,"Australia, United States","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}]",
1310906,86.75,Butas,0.0,0,tt33132226,['PH'],"[{'id': 149142, 'logo_path': '/25oYoXHsfWYlddAzJSBReajN3BM.png', 'name': 'Vivamax', 'origin_country': 'PH'}]",0,0,,,,,,
1302011,80.727,Init,5.5,0,tt32864326,['PH'],"[{'id': 149142, 'logo_path': '/25oYoXHsfWYlddAzJSBReajN3BM.png', 'name': 'Vivamax', 'origin_country': 'PH'}]",0,49,2024,Drama,Piem Acero,Philippines,[],
61791,74.12,Planeta dos Macacos: A Origem,7.326,93000000,tt1318514,['US'],"[{'id': 444, 'logo_path': None, 'name': 'Dune Entertainment', 'origin_country': 'US'}, {'id': 7076, 'logo_path': '/8BFxn9NUWSgp0ndih569Gm62xiC.png', 'name': 'Chernin Entertainment', 'origin_country': 'US'}, {'id': 290, 'logo_path': '/jrgCuaQsY9ouP5ILZf4Dq4ZOkIX.png', 'name': 'Ingenious Media', 'origin_country': 'GB'}, {'id': 10893, 'logo_path': None, 'name': 'Big Screen Productions', 'origin_country': 'GB'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]",481800873,104,2011,"Action, Drama, Sci-Fi",Rupert Wyatt,"United States, United Kingdom","[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",
1167366,70.892,Uranus 2324,6.231,0,tt28766949,['TH'],"[{'id': 206637, 'logo_path': None, 'name': 'VelCurve Studio', 'origin_country': 'TH'}]",0,148,2024,"Drama, Romance, Sci-Fi",Thanadol Nualsuth,Thailand,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]",
49013,84.357,Carros 2,6.123,200000000,tt1216475,['US'],"[{'id': 3, 'logo_path': '/1TjvGVDMYsj6JBxOAkUHpPEwLf7.png', 'name': 'Pixar', 'origin_country': 'US'}, {'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}]",559852396,106,2011,"Animation, Adventure, Comedy","John Lasseter, Bradford Lewis","United States, Japan","[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",
260346,68.034,Busca Implacável 3,6.255,48000000,tt2446042,['US'],"[{'id': 6896, 'logo_path': '/2Q89KvzxTKB5BAv9RqFIPI1qb7E.png', 'name': 'EuropaCorp', 'origin_country': 'FR'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 1115, 'logo_path': '/ntH7T5gsN6wtyrfHGHJDTuneQ7o.png', 'name': 'M6 Films', 'origin_country': 'FR'}, {'id': 22213, 'logo_path': '/qx9K6bFWJupwde0xQDwOvXkOaL8.png', 'name': 'TSG Entertainment', 'origin_country': 'US'}, {'id': 11261, 'logo_path': '/g7p4vSwqsIo6zYptyN3hoDxFp7y.png', 'name': 'M6', 'origin_country': 'FR'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 10611, 'logo_path': '/zQ4fGaEnNkWfSzyygXRcUZwPmDG.png', 'name': 'Ciné+', 'origin_country': 'FR'}, {'id': 233341, 'logo_path': None, 'name': 'Meñakoz Films', 'origin_country': 'ES'}]",325800000,91,2014,"Action, Crime, Thriller",Olivier Megaton,"France, Spain, United States","[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",
9502,88.83,Kung Fu Panda,7.289,130000000,tt0441773,['US'],"[{'id': 521, 'logo_path': '/kP7t6RwGz2AvvTkvnI1uteEwHet.png', 'name': 'DreamWorks Animation', 'origin_country': 'US'}]",632091832,95,2008,"Animation, Action, Adventure","Mark Osborne, John Stevenson",United States,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",
396535,74.069,Invasão Zumbi,7.755,8500000,tt5700672,['KR'],"[{'id': 20064, 'logo_path': '/2In7Heq6DuXDjOwPmJqHWkpohaL.png', 'name': 'Next Entertainment World', 'origin_country': 'KR'}, {'id': 103875, 'logo_path': '/b4VEWBV2hgvrXts7VlAcnkZTLwM.png', 'name': 'RedPeter Films', 'origin_country': 'KR'}]",87547518,118,2016,"Action, Horror, Thriller",Yeon Sang-ho,South Korea,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",
