total_languages,total_countries,total_streaming,titulo,cluster
3.784189633918261,3.58351893845611,20.0,Batman,0
3.6635616461296463,3.4011973816621555,23.0,Sisu: Uma História de Determinação,0
3.784189633918261,4.07753744390572,24.0,Babilônia,0
3.970291913552122,3.6109179126442243,21.0,Ambulância: Um Dia de Crime,0
3.912023005428146,3.044522437723423,21.0,Pequenos Espiões,0
4.04305126783455,4.110873864173311,42.0,Missão: Impossível - Nação Secreta,0
3.871201010907891,3.6375861597263857,50.0,John Wick: De Volta ao Jogo,0
3.7612001156935624,3.6375861597263857,9.0,007 Contra Goldfinger,0
3.6888794541139363,3.871201010907891,15.0,Estrelas Além do Tempo,0
3.871201010907891,3.4965075614664802,16.0,Tom & Jerry: O Filme,0
3.970291913552122,3.828641396489095,34.0,A Saga Crepúsculo: Amanhecer - Parte 2,0
3.970291913552122,3.295836866004329,32.0,A Saga Crepúsculo: Lua Nova,0
3.828641396489095,2.9444389791664403,25.0,Batman: O Retorno,0
3.912023005428146,3.5263605246161616,35.0,Megatubarão,0
3.6375861597263857,3.4965075614664802,26.0,Sin City: A Dama Fatal,0
3.713572066704308,3.9318256327243257,22.0,Feriado Sangrento,0
3.713572066704308,3.367295829986474,28.0,Busca Implacável,0
3.713572066704308,3.5263605246161616,29.0,Psicopata Americano,0
3.7612001156935624,3.4965075614664802,38.0,Hotel Transilvânia 3: Férias Monstruosas,0
3.9318256327243257,4.189654742026425,25.0,Tróia,0
3.828641396489095,3.4965075614664802,16.0,Resident Evil: Bem-Vindo a Raccoon City,0
3.7376696182833684,3.970291913552122,37.0,Drive,0
3.828641396489095,3.6635616461296463,5.0,Soul,0
3.8501476017100584,3.6375861597263857,8.0,Eternos,0
3.8066624897703196,2.8903717578961645,23.0,Duna,0
3.784189633918261,4.343805421853684,13.0,007 Cassino Royale,0
3.7376696182833684,3.8501476017100584,7.0,Dumbo,0
3.6888794541139363,3.367295829986474,22.0,O Preço do Amanhã,0
3.9318256327243257,3.6635616461296463,13.0,Alita: Anjo de Combate,0
3.7612001156935624,3.258096538021482,28.0,Hancock,0
3.9512437185814275,4.143134726391533,25.0,Sniper Americano,0
3.6888794541139363,3.9318256327243257,22.0,Que Horas Eu Te Pego?,0
3.7376696182833684,4.31748811353631,12.0,Quarteto Fantástico,0
3.784189633918261,4.564348191467836,25.0,O Exorcista: O Devoto,0
3.6375861597263857,3.8501476017100584,24.0,Erin Brockovich: Uma Mulher de Talento,0
